Catalog,A.,D.,E.,Type Eng.,Type Ar.,Brand,Model Eng.,Group No.,Grpoup name Eng.,Grpoup name Ar.,Subgroup,Drawing No.,Drawing name Eng.,Drawing  name Ar.,Pos. No.,Producer ID,Q-ty on the drawing,Name Eng.,Name Ar.,OUR ID,Has photo,In stock,Is speial,Price,Special price
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,51,70-4202431,3,Pin,بنز,0000002162,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,52,70-4202026,3,Spider pin,دبوس عنكبوتى,0000002163,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,53,70-4202032,1,Center gear,الترس الرئيسي,0000002164,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,54,85-4202033,1,Drum,إسطوانة,0000002165,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,55,2S68,1,Ring,رنج,0000002166,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,56,70-4202077,1,Bush,دفع,0000002167,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,57,М10x35,5,Bolt,مسمار,0000002168,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,58,"М 16x1,5",4,Nut,صامولة,0000002169,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,59,ShP 16,4,Washer,وردة,0000002170,0,0,0,0,0
2.1.1.42.421,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4202,421,Rear Power Takeoff Shaft (PTO Shaft),مخرج الطمبورة الخلفية,60,ShCh 16,2,Washer,وردة,0000002171,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,,40-4211010-01,1,Power pulley mounted on the tail of power shaft of 8 splines (1-34),عامود 8 أسنان لنقل الحركة للطنبورة,0000002172,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,,40-4211035,1,"Body (12-22, 30-34)",جسم,0000002173,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,,40-4211040,1,"Driving shaft 8 splines (3-6, 8, 10, 11)","عامود 8 أسنان لنقل الحركة للطنبورة (3-6, 8, 10, 11)",0000002174,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,,40-4211050,1,"Hose 8 splines (1-6, 8, 10, 11)","تعشيقة 8 أسنان (1-6, 8, 10, 11)",0000002175,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,,40-4211065,1,"Shaft (16-13, 22)","عامود (16-13, 22)",0000002176,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,1,40-4211052,1,Hose,خرطوم,0000002177,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,2,KFA-50x70,1,Collar,طوق,0000002178,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,3,40-4211043,1,Nut,صامولة,0000002179,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,4,36-1701061,1,Washer,وردة,0000002180,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,5,211 AUSh1,1,Bearing,بلية,0000002181,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,6,40-4211047,1,Bush,دفع,0000002182,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,7,40-4211079,1,Gasket,جوان,0000002183,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,8,311А,1,Bearing,بلية,0000002184,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,9,40-4211081,1,Gasket,جوان,0000002185,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,10,40-4211045,1,Shaft with the jack of 8 splines,عامود مع جاك 8 أسنان,0000002186,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,11,40-4211082,1,Plug,فيشه,0000002187,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,12,"PK KG 3/8""",1,Plug,فيشه,0000002188,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,13,"PK KG 3/4""",2,Plug,فيشه,0000002189,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,14,40-4211037,1,Body,جسم,0000002190,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,15,"SU-1/8""-A",1,Breather,فتحة تهوية,0000002191,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,16,40-4211071,1,Shaft-gear,عامود الترس,0000002192,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,17,408,2,Bearing,بلية,0000002193,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,18,40-4211072,1,Spacer,وردة مسافة,0000002194,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,19,120-125-30-1-4,1,Ring,رنج,0000002195,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,20,36-4211054B,6,"Gasket (0,5 mm)",جوان 0.5 مم ,0000002196,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,21,36-4211055,8,"Gasket (0,2 mm)",جوان 0.2 مم,0000002197,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,22,36-4211048,1,Sleeve,جوان,0000002198,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,23,4x36,1,Cotter pin,بنز,0000002199,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,24,"М20х1,5",1,Nut,صامولة,0000002200,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,25,40-3502084,1,Washer,وردة,0000002201,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,26,40-3502083,1,Gasket,جوان,0000002202,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,27,40-4211075,1,Ready-fitted pulley,تركيب الطنبورة,0000002203,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,28,М12х40,6,Bolt,مسمار,0000002204,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,29,2.2-65x90-1,1,Collar,طوق,0000002205,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,30,ShP 12,10,Washer,وردة,0000002206,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,31,36-4211073,1,Jack,جارك,0000002207,0,0,0,0,0
2.1.1.42.422,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4211,422,Power Pulley,الطمبورة الخلفية,32,36-4211057,1,Gasket,جوان,0000002208,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,,70-4216010-B,1,Installation of PTO shaft control,تركيب عامود التحكم بالطنبورة,0000002209,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,,70-4216040,1,Spring (4-6),حلزون (4-6),0000002210,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,,70-4216060-B,1,"Trip rod (17, 18, 23)","عامود الحركة (17, 18, 23)",0000002211,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,,70-4216065,1,"Lever (17, 18, 25)","ريشة  (17, 18, 25)",0000002212,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,,50-4216070-B,1,"Shaft of control (20, 21)","عامود التحكم (20, 21)",0000002213,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,1,70-4216048-B,1,Bolt,مسمار,0000002214,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,2,ShCh 16,1,Washer,وردة,0000002215,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,3,4х36,2,Cotter pin,بنز,0000002216,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,4,70-4216013,1,Ear,سنبلة,0000002217,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,5,70-4216011,2,Spring,حلزون,0000002218,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,6,70-4216015,1,Cover,غطاء,0000002219,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,7,М10х60,1,Bolt,مسمار,0000002220,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,8,М16,1,Nut,صامولة,0000002221,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,9,70-4216023-А,1,Bolt,مسمار,0000002222,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,10,М12х35,1,Bolt,مسمار,0000002223,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,11,ShP 12,1,Washer,وردة,0000002224,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,12,50-4216022-А,1,Lever,وردة,0000002225,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,13,50-4216024,1,Bush,دفع,0000002226,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,14,NSh10-0101037,1,Ring,رنج,0000002227,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,15,50-3502203,3,Fork,شوكة,0000002228,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,16,"3,2х18.016",3,Cotter pin,بنز,0000002229,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,17,12х32,3,Pin,بنز,0000002230,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,18,"М12х1,25",3,Nut,صامولة,0000002231,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,19,50-4216028-B,2,Screw,مسمار,0000002232,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,20,50-4216034,2,Axle of screw,أكس المسمار,0000002233,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,21,50-4216018,1,Shaft,عامود,0000002234,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,22,6х11,1,Key,مفتاح,0000002235,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,23,70-4216043-B,1,Rod,عامود,0000002236,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,24,50-3406037,1,Washer,وردة,0000002237,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,25,70-4216050-B,1,Lever,وردة,0000002238,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,26,70-4216081-B,1,Rod,عامود,0000002239,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,27,12-12sb-108,1,Handle,يد,0000002240,0,0,0,0,0
2.1.1.42.423,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4216,423,PTO shaft control,التحكم فمخرج الطمبورة,28,70-4216069,1,Shaft,عامود,0000002241,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),1,70-4235011,10,Weight,وزن,0000002242,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),2,ShCh 16,1,Washer,وردة,0000002243,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),3,ShP 16,3,Washer,وردة,0000002244,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),4,М16,1,Nut,صامولة,0000002245,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),5,70-4235020,1,Bracket,ساند,0000002246,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),6,М16х32,2,Bolt,مسمار,0000002247,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),7,М20,2,Nut,صامولة,0000002248,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),8,ShP 20,2,Washer,وردة,0000002249,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),9,70-4605036,2,Bolt,مسمار,0000002250,0,0,0,0,0
2.1.1.42.424,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",42,Power takeoff,الطنبورة ,4235,424,Front Ballast Weight,شيالة الوزن الامامى ( وحدة الوزن الامامى ),10,80-4235015,1,String,وتر,0000002251,0,0,0,0,0
2.1.1.46.461,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",46,Hydraulic lift linkage,رافعة الهيدروليك ,4605,461,Rear Mounting Mechanism,ميكانزم القاطرة الخلفية,,90-4605010,1,Rear mounting mechanism (1-81),ميكانزيم الساند الخلفى  (1-81),0000002252,0,0,0,0,0
2.1.1.46.461,2.,1.,1.,Parts,قطع غيار ,MTW,"BELARUS90,92",46,Hydraulic lift linkage,رافعة الهيدروليك ,4605,461,Rear Mounting Mechanism,ميكانزم القاطرة الخلفية,,50-4605012,2,"Drop link (1, 32, 63, 67)","وصلة إسقاط (1, 32, 63, 67)",0000002253,0,0,0,0,0
